Argument Shapes,Count,Device,Duration (us),Name,Percent
"float32[1, 128, 220500], float32[128, 128, 7], float32[1, 128, 1], float32[1, 128, 220500]",1,metal0,3.95248E+06,vm.builtin.call_tir_dyn,11.0645
"float32[1, 128, 220500], float32[128, 128, 7], float32[1, 128, 1], float32[1, 128, 220500]",1,metal0,3.7458E+06,vm.builtin.call_tir_dyn,10.4859
"float32[1, 256, 55125], float32[256, 256, 7], float32[1, 256, 1], float32[1, 256, 55125]",1,metal0,3.72076E+06,vm.builtin.call_tir_dyn,10.4158
"float32[1, 256, 55125], float32[256, 256, 7], float32[1, 256, 1], float32[1, 256, 55125]",1,metal0,3.51344E+06,vm.builtin.call_tir_dyn,9.83544
"float32[1, 64, 441000], float32[64, 64, 7], float32[1, 64, 1], float32[1, 64, 441000]",1,metal0,3.08843E+06,fused_conv1d21_add10,8.64569
"float32[1, 64, 441000], float32[64, 64, 7], float32[1, 64, 1], float32[1, 64, 441000]",1,metal0,2.98873E+06,fused_conv1d22_add10,8.3666
"float32[1, 64, 441000], float32[64, 64, 7], float32[1, 64, 1], float32[1, 64, 441000]",1,metal0,2.04061E+06,fused_conv1d19_add10,5.71245
"float32[1, 128, 220500], float32[128, 128, 7], float32[1, 128, 1], float32[1, 128, 220500]",1,metal0,1.95675E+06,vm.builtin.call_tir_dyn,5.47768
"float32[1, 256, 55125], float32[256, 256, 7], float32[1, 256, 1], float32[1, 256, 55125]",1,metal0,1.93127E+06,vm.builtin.call_tir_dyn,5.40636
"float32[1, 512, 6890], float32[512, 512, 7], float32[1, 512, 1], float32[1, 512, 6890]",1,metal0,1.71572E+06,vm.builtin.call_tir_dyn,4.80296
"float32[1, 512, 6890], float32[512, 512, 7], float32[1, 512, 1], float32[1, 512, 6890]",1,metal0,1.61287E+06,vm.builtin.call_tir_dyn,4.51504
"float32[1, 512, 6890], float32[512, 512, 7], float32[1, 512, 1], float32[1, 512, 6890]",1,metal0,978050,vm.builtin.call_tir_dyn,2.73793
"float32[1, 64, 441000], float32[128, 64, 4], float32[1, 128, 1], float32[1, 128, 220500]",1,metal0,894567,fused_conv1d23_add12,2.50423
"float32[1, 128, 220500], float32[256, 128, 8], float32[1, 256, 1], float32[1, 256, 55125]",1,metal0,333241,vm.builtin.call_tir_dyn,0.932868
"float32[1, 128, 220500], float32[128, 128, 1], float32[1, 128, 1], float32[1, 128, 220500], float32[1, 128, 220500]",1,metal0,279199,vm.builtin.call_tir_dyn,0.781584
"float32[1, 128, 220500], float32[128, 128, 1], float32[1, 128, 1], float32[1, 128, 220500], float32[1, 128, 220500]",1,metal0,278787,vm.builtin.call_tir_dyn,0.780431
"float32[1, 128, 220500], float32[128, 128, 1], float32[1, 128, 1], float32[1, 128, 220500], float32[1, 128, 220500]",1,metal0,278757,vm.builtin.call_tir_dyn,0.780347
"float32[1, 64, 441000], float32[64, 64, 1], float32[1, 64, 1], float32[1, 64, 441000], float32[1, 64, 441000]",1,metal0,273051,fused_conv1d20_add10_add11,0.764374
"float32[1, 64, 441000], float32[64, 64, 1], float32[1, 64, 1], float32[1, 64, 441000], float32[1, 64, 441000]",1,metal0,272988,fused_conv1d20_add10_add11,0.764196
"float32[1, 64, 441000], float32[64, 64, 1], float32[1, 64, 1], float32[1, 64, 441000], float32[1, 64, 441000]",1,metal0,272871,fused_conv1d20_add10_add11,0.763871
"float32[1, 256, 55125], float32[512, 256, 16], float32[1, 512, 1], float32[1, 512, 6890]",1,metal0,240764,vm.builtin.call_tir_dyn,0.673989
"float32[1, 1, 441000], float32[64, 1, 7], float32[1, 64, 1], float32[1, 64, 441000]",1,metal0,190445,fused_conv1d18_add10,0.533127
"float32[1, 1024, 861], float32[1024, 1024, 3], float32[1, 1024, 1], float32[1, 1024, 861]",1,metal0,187202,vm.builtin.call_tir_dyn,0.524048
"float32[1, 256, 55125], float32[256, 256, 1], float32[1, 256, 1], float32[1, 256, 55125], float32[1, 256, 55125]",1,metal0,163230,vm.builtin.call_tir_dyn,0.456942
"float32[1, 256, 55125], float32[256, 256, 1], float32[1, 256, 1], float32[1, 256, 55125], float32[1, 256, 55125]",1,metal0,163174,vm.builtin.call_tir_dyn,0.456786
"float32[1, 256, 55125], float32[256, 256, 1], float32[1, 256, 1], float32[1, 256, 55125], float32[1, 256, 55125]",1,metal0,163130,vm.builtin.call_tir_dyn,0.456662
"float32[1, 512, 6890], float32[1024, 512, 16], float32[1, 1024, 1], float32[1, 1024, 861]",1,metal0,56207.2,vm.builtin.call_tir_dyn,0.157345
"float32[1, 512, 6890], float32[512, 512, 1], float32[1, 512, 1], float32[1, 512, 6890], float32[1, 512, 6890]",1,metal0,51781.8,vm.builtin.call_tir_dyn,0.144957
"float32[1, 512, 6890], float32[512, 512, 1], float32[1, 512, 1], float32[1, 512, 6890], float32[1, 512, 6890]",1,metal0,51684.5,vm.builtin.call_tir_dyn,0.144685
"float32[1, 512, 6890], float32[512, 512, 1], float32[1, 512, 1], float32[1, 512, 6890], float32[1, 512, 6890]",1,metal0,51666.6,vm.builtin.call_tir_dyn,0.144635
"float32[1, 1, 441000]",1,metal0,32694.3,vm.builtin.check_tensor_info,0.0915239
"float32[1, 8, 861], float32[1024, 8, 1], float32[1, 1024, 1], float32[1, 1024, 861]",1,metal0,9840.62,vm.builtin.call_tir_dyn,0.0275477
"float32[1, 1024, 861], float32[1, 1024, 861], float32[1, 1024, 861], float32[1, 1024, 861], float32[1, 1024, 861], float32[1, 1024, 861], float32[1, 1024, 861], float32[1, 1024, 861], float32[1, 8, 861], float32[1024, 8, 1], float32[1, 1024, 1], float32[1, 1024, 861]",1,metal0,9702.17,vm.builtin.call_tir_dyn,0.0271601
"float32[1, 8, 861], float32[1024, 8, 1], float32[1, 1024, 1], float32[1, 1024, 861]",1,metal0,9671,vm.builtin.call_tir_dyn,0.0270728
"float32[1, 8, 861], float32[1024, 8, 1], float32[1, 1024, 1], float32[1, 1024, 861]",1,metal0,9668.33,vm.builtin.call_tir_dyn,0.0270653
"float32[1, 8, 861], float32[1024, 8, 1], float32[1, 1024, 1], float32[1, 1024, 861]",1,metal0,9663.96,vm.builtin.call_tir_dyn,0.0270531
"float32[1, 8, 861], float32[1024, 8, 1], float32[1, 1024, 1], float32[1, 1024, 861]",1,metal0,9661.08,vm.builtin.call_tir_dyn,0.027045
"float32[1, 8, 861], float32[1024, 8, 1], float32[1, 1024, 1], float32[1, 1024, 861]",1,metal0,9660.33,vm.builtin.call_tir_dyn,0.0270429
"float32[1, 8, 861], float32[1024, 8, 1], float32[1, 1024, 1], float32[1, 1024, 861]",1,metal0,9658.46,vm.builtin.call_tir_dyn,0.0270377
"float32[1, 8, 861], float32[1024, 8, 1], float32[1, 1024, 1], float32[1, 1024, 861]",1,metal0,9658.42,vm.builtin.call_tir_dyn,0.0270376
"float32[1, 64, 441000], float32[1, 64, 1], float32[1, 64, 441000]",1,metal0,6245.5,snake,0.0174835
"float32[1, 128, 220500], float32[1, 128, 1], float32[1, 128, 220500]",1,metal0,4128.58,vm.builtin.call_tir_dyn,0.0115575
"float32[1, 128, 220500], float32[1, 128, 1], float32[1, 128, 220500]",1,metal0,4119.83,vm.builtin.call_tir_dyn,0.011533
"float32[1, 128, 220500], float32[1, 128, 1], float32[1, 128, 220500]",1,metal0,4107.75,vm.builtin.call_tir_dyn,0.0114992
"float32[1, 128, 220500], float32[1, 128, 1], float32[1, 128, 220500]",1,metal0,4106.96,vm.builtin.call_tir_dyn,0.0114969
"float32[1, 128, 220500], float32[1, 128, 1], float32[1, 128, 220500]",1,metal0,4099.71,vm.builtin.call_tir_dyn,0.0114766
"float32[1, 128, 220500], float32[1, 128, 1], float32[1, 128, 220500]",1,metal0,4091.92,vm.builtin.call_tir_dyn,0.0114548
"float32[1, 128, 220500], float32[1, 128, 1], float32[1, 128, 220500]",1,metal0,4059.46,vm.builtin.call_tir_dyn,0.011364
"float32[1, 64, 441000], float32[1, 64, 1], float32[1, 64, 441000]",1,metal0,4048.62,snake,0.0113336
"float32[1, 64, 441000], float32[1, 64, 1], float32[1, 64, 441000]",1,metal0,3947.46,snake,0.0110504
"float32[1, 64, 441000], float32[1, 64, 1], float32[1, 64, 441000]",1,metal0,3887.33,snake,0.0108821
"float32[1, 64, 441000], float32[1, 64, 1], float32[1, 64, 441000]",1,metal0,3873.29,snake,0.0108428
"float32[1, 64, 441000], float32[1, 64, 1], float32[1, 64, 441000]",1,metal0,3848.58,snake,0.0107736
"float32[1, 64, 441000], float32[1, 64, 1], float32[1, 64, 441000]",1,metal0,3804.29,snake,0.0106497
"float32[1, 256, 55125], float32[1, 256, 1], float32[1, 256, 55125]",1,metal0,3414.88,vm.builtin.call_tir_dyn,0.00955954
"float32[1, 256, 55125], float32[1, 256, 1], float32[1, 256, 55125]",1,metal0,2338.17,vm.builtin.call_tir_dyn,0.00654542
"float32[1, 256, 55125], float32[1, 256, 1], float32[1, 256, 55125]",1,metal0,2329,vm.builtin.call_tir_dyn,0.00651976
"float32[1, 256, 55125], float32[1, 256, 1], float32[1, 256, 55125]",1,metal0,2303.25,vm.builtin.call_tir_dyn,0.00644767
"float32[1, 256, 55125], float32[1, 256, 1], float32[1, 256, 55125]",1,metal0,2296.62,vm.builtin.call_tir_dyn,0.00642913
"float32[1, 256, 55125], float32[1, 256, 1], float32[1, 256, 55125]",1,metal0,2291.33,vm.builtin.call_tir_dyn,0.00641431
"float32[1, 256, 55125], float32[1, 256, 1], float32[1, 256, 55125]",1,metal0,2252.62,vm.builtin.call_tir_dyn,0.00630595
"float32[861, 8], float32[8, 1024], float32[861, 1], float32[1, 1024], float32[861, 1024]",1,metal0,1151.12,vm.builtin.call_tir_dyn,0.00322244
"float32[861, 8], float32[8, 1024], float32[861, 1], float32[1, 1024], float32[861, 1024]",1,metal0,1150.5,vm.builtin.call_tir_dyn,0.00322069
"float32[861, 8], float32[8, 1024], float32[861, 1], float32[1, 1024], float32[861, 1024]",1,metal0,1147.96,vm.builtin.call_tir_dyn,0.00321357
"float32[861, 8], float32[8, 1024], float32[861, 1], float32[1, 1024], float32[861, 1024]",1,metal0,1145.46,vm.builtin.call_tir_dyn,0.00320658
"float32[861, 8], float32[8, 1024], float32[861, 1], float32[1, 1024], float32[861, 1024]",1,metal0,1142.04,vm.builtin.call_tir_dyn,0.00319701
"float32[861, 8], float32[8, 1024], float32[861, 1], float32[1, 1024], float32[861, 1024]",1,metal0,1141.62,vm.builtin.call_tir_dyn,0.00319584
"float32[861, 8], float32[8, 1024], float32[861, 1], float32[1, 1024], float32[861, 1024]",1,metal0,1139.71,vm.builtin.call_tir_dyn,0.00319048
"float32[861, 8], float32[8, 1024], float32[861, 1], float32[1, 1024], float32[861, 1024]",1,metal0,1137.88,vm.builtin.call_tir_dyn,0.00318535
"float32[861, 8], float32[8, 1024], float32[861, 1], float32[1, 1024], float32[861, 1024]",1,metal0,1129.38,vm.builtin.call_tir_dyn,0.00316155
"float32[1, 512, 6890], float32[1, 512, 1], float32[1, 512, 6890]",1,metal0,1072.46,vm.builtin.call_tir_dyn,0.00300222
"float32[1024, 512, 16], float32[1024, 1, 1]",1,metal0,925.875,fused_tir_square26_sum26,0.00259188
"float32[861, 1024], int32[861, 1024]",1,metal0,911.208,vm.builtin.call_tir_dyn,0.00255082
"float32[1, 512, 6890], float32[1, 512, 1], float32[1, 512, 6890]",1,metal0,863.958,vm.builtin.call_tir_dyn,0.00241855
"float32[1, 512, 6890], float32[1, 512, 1], float32[1, 512, 6890]",1,metal0,811.542,vm.builtin.call_tir_dyn,0.00227181
"float32[861, 1024], int32[861, 1024]",1,metal0,809.125,vm.builtin.call_tir_dyn,0.00226505
"float32[1, 512, 6890], float32[1, 512, 1], float32[1, 512, 6890]",1,metal0,793.084,vm.builtin.call_tir_dyn,0.00222014
"float32[1, 512, 6890], float32[1, 512, 1], float32[1, 512, 6890]",1,metal0,787.041,vm.builtin.call_tir_dyn,0.00220323
"float32[861, 1024], int32[861, 1024]",1,metal0,781.333,vm.builtin.call_tir_dyn,0.00218725
"float32[1, 512, 6890], float32[1, 512, 1], float32[1, 512, 6890]",1,metal0,765.041,vm.builtin.call_tir_dyn,0.00214164
"float32[1, 512, 6890], float32[1, 512, 1], float32[1, 512, 6890]",1,metal0,764.166,vm.builtin.call_tir_dyn,0.00213919
"float32[861, 1024], int32[861, 1024]",1,metal0,631.209,vm.builtin.call_tir_dyn,0.00176699
"float32[861, 1024], int32[861, 1024]",1,metal0,628.708,vm.builtin.call_tir_dyn,0.00175999
"float32[861, 1024], int32[861, 1024]",1,metal0,622.708,vm.builtin.call_tir_dyn,0.0017432
"float32[861, 1024], int32[861, 1024]",1,metal0,619.625,vm.builtin.call_tir_dyn,0.00173457
"float32[861, 1024], int32[861, 1024]",1,metal0,619.5,vm.builtin.call_tir_dyn,0.00173422
"float32[861, 1024], int32[861, 1024]",1,metal0,615.209,vm.builtin.call_tir_dyn,0.0017222
"float32[1024, 1024, 3], float32[1024, 1, 1]",1,metal0,490,fused_tir_square27_sum27,0.0013717
"float32[1, 1024, 861], float32[1, 1024, 1], float32[1, 1024, 861]",1,metal0,436.291,vm.builtin.call_tir_dyn,0.00122134
"float32[512, 256, 16], float32[512, 1, 1]",1,metal0,414.167,fused_tir_square23_sum23,0.00115941
"float32[1, 1024, 861], float32[8, 1024, 1], float32[1, 8, 1], float32[1, 8, 861]",1,metal0,391.625,vm.builtin.call_tir_dyn,0.00109631
"float32[512, 512, 7], float32[512, 1, 1]",1,metal0,380.833,fused_tir_square24_sum24,0.0010661
"float32[512, 512, 7], float32[512, 1, 1]",1,metal0,376.958,fused_tir_square24_sum24,0.00105525
"float32[512, 512, 7], float32[512, 1, 1]",1,metal0,375.042,fused_tir_square24_sum24,0.00104989
"float32[861, 1], float32[861, 8], float32[861, 8]",1,metal0,362.209,vm.builtin.call_tir_dyn,0.00101396
"float32[1, 1024, 861], float32[8, 1024, 1], float32[1, 8, 1], float32[1, 8, 861]",1,metal0,351.833,vm.builtin.call_tir_dyn,0.000984914
"float32[1, 1024, 861], float32[8, 1024, 1], float32[1, 8, 1], float32[1, 8, 861]",1,metal0,351.125,vm.builtin.call_tir_dyn,0.000982933
"float32[1, 1024, 861], float32[8, 1024, 1], float32[1, 8, 1], float32[1, 8, 861]",1,metal0,349,vm.builtin.call_tir_dyn,0.000976984
"float32[1, 1024, 861], float32[8, 1024, 1], float32[1, 8, 1], float32[1, 8, 861]",1,metal0,346.584,vm.builtin.call_tir_dyn,0.000970221
"float32[1, 1024, 861], float32[8, 1024, 1], float32[1, 8, 1], float32[1, 8, 861]",1,metal0,346.375,vm.builtin.call_tir_dyn,0.000969635
"float32[8, 1024, 1], float32[8, 1, 1]",1,metal0,343.958,fused_tir_square28_sum28,0.000962869
"float32[1, 1024, 861], float32[8, 1024, 1], float32[1, 8, 1], float32[1, 8, 861]",1,metal0,342.875,vm.builtin.call_tir_dyn,0.000959838
"float32[1, 1024, 861], float32[8, 1024, 1], float32[1, 8, 1], float32[1, 8, 861]",1,metal0,342.375,vm.builtin.call_tir_dyn,0.000958438
"float32[1, 1024, 861], float32[1, 1024, 861], float32[1, 1024, 861]",1,metal0,329.083,vm.builtin.call_tir_dyn,0.000921229
"float32[1, 1024, 861], float32[8, 1024, 1], float32[1, 8, 1], float32[1, 8, 861]",1,metal0,329.083,vm.builtin.call_tir_dyn,0.000921229
"float32[1, 1024, 861], float32[1, 1024, 861], float32[1, 1024, 861]",1,metal0,327.125,vm.builtin.call_tir_dyn,0.000915747
"float32[64, 1, 1], float32[64, 64, 7], float32[64, 1, 1], float32[64, 64, 7]",1,metal0,325.708,fused_tir_sqrt6_divide15_multiply15,0.000911781
"float32[1, 1024, 861], float32[1, 1024, 861], float32[1, 1024, 861]",1,metal0,323.5,vm.builtin.call_tir_dyn,0.0009056
"float32[1024, 1, 1], float32[1024, 512, 16], float32[1024, 1, 1], float32[1024, 512, 16]",1,metal0,315.583,fused_tir_sqrt10_divide26_multiply26,0.000883437
"float32[1, 1024, 861], float32[1, 1024, 861], float32[1, 1024, 861]",1,metal0,311.875,vm.builtin.call_tir_dyn,0.000873057
"float32[1, 1024, 861], float32[1, 1024, 861], float32[1, 1024, 861]",1,metal0,311.834,vm.builtin.call_tir_dyn,0.000872942
"float32[1, 1024, 861], float32[1, 1024, 861], float32[1, 1024, 861]",1,metal0,310.417,vm.builtin.call_tir_dyn,0.000868975
"float32[1, 1024, 861], float32[1, 1024, 861], float32[1, 1024, 861]",1,metal0,286.375,vm.builtin.call_tir_dyn,0.000801673
"float32[1, 1024, 861], float32[1, 1024, 861], float32[1, 1024, 861]",1,metal0,285.459,vm.builtin.call_tir_dyn,0.000799108
"float32[256, 1, 1], float32[256, 256, 1], float32[256, 1, 1], float32[256, 256, 1]",1,metal0,280.125,fused_tir_sqrt8_divide22_multiply22,0.000784177
"float32[512, 1, 1], float32[512, 512, 7], float32[512, 1, 1], float32[512, 512, 7]",1,metal0,277.916,fused_tir_sqrt9_divide24_multiply24,0.000777993
"float32[256, 256, 7], float32[256, 1, 1]",1,metal0,276.583,fused_tir_square21_sum21,0.000774261
"float32[256, 256, 7], float32[256, 1, 1]",1,metal0,269.375,fused_tir_square21_sum21,0.000754083
"float32[256, 128, 8], float32[256, 1, 1]",1,metal0,263.5,fused_tir_square20_sum20,0.000737637
"float32[256, 256, 7], float32[256, 1, 1]",1,metal0,252.417,fused_tir_square21_sum21,0.000706611
"float32[128, 128, 7], float32[128, 1, 1]",1,metal0,251.542,fused_tir_square18_sum18,0.000704162
"float32[128, 1, 1], float32[128, 128, 7], float32[128, 1, 1], float32[128, 128, 7]",1,metal0,250.25,fused_tir_sqrt7_divide18_multiply18,0.000700545
"float32[64, 64, 1], float32[64, 1, 1]",1,metal0,244.959,fused_tir_square16_sum16,0.000685733
"float32[128, 128, 1], float32[128, 1, 1]",1,metal0,243.459,fused_tir_square19_sum19,0.000681534
"float32[128, 1, 1], float32[128, 128, 7], float32[128, 1, 1], float32[128, 128, 7]",1,metal0,243.083,fused_tir_sqrt7_divide18_multiply18,0.000680482
"float32[128, 128, 7], float32[128, 1, 1]",1,metal0,235.583,fused_tir_square18_sum18,0.000659486
"float32[512, 512, 1], float32[512, 1, 1]",1,metal0,235.042,fused_tir_square25_sum25,0.000657972
"float32[256, 1, 1], float32[256, 128, 8], float32[256, 1, 1], float32[256, 128, 8]",1,metal0,234.458,fused_tir_sqrt8_divide20_multiply20,0.000656337
"float32[64, 64, 7], float32[64, 1, 1]",1,metal0,233.25,fused_tir_square15_sum15,0.000652956
"float32[256, 256, 1], float32[256, 1, 1]",1,metal0,230.208,fused_tir_square22_sum22,0.00064444
"float32[512, 1, 1], float32[512, 256, 16], float32[512, 1, 1], float32[512, 256, 16]",1,metal0,230.208,fused_tir_sqrt9_divide23_multiply23,0.00064444
"float32[512, 512, 1], float32[512, 1, 1]",1,metal0,229.5,fused_tir_square25_sum25,0.000642458
"float32[128, 1, 1], float32[128, 128, 1], float32[128, 1, 1], float32[128, 128, 1]",1,metal0,229.292,fused_tir_sqrt7_divide19_multiply19,0.000641876
"float32[512, 512, 1], float32[512, 1, 1]",1,metal0,228.041,fused_tir_square25_sum25,0.000638374
"float32[256, 256, 1], float32[256, 1, 1]",1,metal0,226.709,fused_tir_square22_sum22,0.000634645
"float32[512, 1, 1], float32[512, 512, 7], float32[512, 1, 1], float32[512, 512, 7]",1,metal0,224,fused_tir_sqrt9_divide24_multiply24,0.000627061
"float32[64, 1, 1], float32[64, 64, 1], float32[64, 1, 1], float32[64, 64, 1]",1,metal0,223.375,fused_tir_sqrt6_divide16_multiply16,0.000625312
"float32[256, 1, 1], float32[256, 256, 1], float32[256, 1, 1], float32[256, 256, 1]",1,metal0,220.416,fused_tir_sqrt8_divide22_multiply22,0.000617028
"float32[64, 64, 7], float32[64, 1, 1]",1,metal0,219.709,fused_tir_square15_sum15,0.000615049
"float32[256, 1, 1], float32[256, 256, 1], float32[256, 1, 1], float32[256, 256, 1]",1,metal0,218.416,fused_tir_sqrt8_divide22_multiply22,0.00061143
"float32[128, 128, 1], float32[128, 1, 1]",1,metal0,218.333,fused_tir_square19_sum19,0.000611197
"float32[512, 1, 1], float32[512, 512, 7], float32[512, 1, 1], float32[512, 512, 7]",1,metal0,215.625,fused_tir_sqrt9_divide24_multiply24,0.000603616
"float32[128, 128, 7], float32[128, 1, 1]",1,metal0,215.167,fused_tir_square18_sum18,0.000602334
"float32[128, 64, 4], float32[128, 1, 1]",1,metal0,214.167,fused_tir_square17_sum17,0.000599535
"float32[1024, 1, 1], float32[1024, 1024, 3], float32[1024, 1, 1], float32[1024, 1024, 3]",1,metal0,213.583,fused_tir_sqrt10_divide27_multiply27,0.0005979
"float32[256, 1, 1], float32[256, 256, 7], float32[256, 1, 1], float32[256, 256, 7]",1,metal0,213,fused_tir_sqrt8_divide21_multiply21,0.000596268
"float32[256, 1, 1], float32[256, 256, 7], float32[256, 1, 1], float32[256, 256, 7]",1,metal0,213,fused_tir_sqrt8_divide21_multiply21,0.000596268
"float32[64, 64, 1], float32[64, 1, 1]",1,metal0,211.583,fused_tir_square16_sum16,0.000592301
"float32[128, 128, 1], float32[128, 1, 1]",1,metal0,210.25,fused_tir_square19_sum19,0.00058857
"float32[64, 1, 1], float32[64, 64, 1], float32[64, 1, 1], float32[64, 64, 1]",1,metal0,209.958,fused_tir_sqrt6_divide16_multiply16,0.000587752
"float32[1, 861, 8], float32[1, 8, 861]",1,metal0,208.417,vm.builtin.call_tir_dyn,0.000583439
"float32[64, 64, 1], float32[64, 1, 1]",1,metal0,206.917,fused_tir_square16_sum16,0.000579239
"float32[128, 1, 1], float32[128, 128, 7], float32[128, 1, 1], float32[128, 128, 7]",1,metal0,206.791,fused_tir_sqrt7_divide18_multiply18,0.000578887
"float32[64, 1, 1], float32[64, 64, 7], float32[64, 1, 1], float32[64, 64, 7]",1,metal0,206.75,fused_tir_sqrt6_divide15_multiply15,0.000578772
"float32[1024, 8], float32[1024, 1]",1,metal0,206.667,fused_tir_square30_sum30,0.00057854
"float32[1, 8, 861], float32[1, 861, 8]",1,metal0,206.333,vm.builtin.call_tir_dyn,0.000577605
"float32[64, 1, 1], float32[64, 64, 7], float32[64, 1, 1], float32[64, 64, 7]",1,metal0,205,fused_tir_sqrt6_divide15_multiply15,0.000573873
"float32[1, 861, 8], float32[1, 8, 861]",1,metal0,203.709,vm.builtin.call_tir_dyn,0.000570259
"float32[1, 8, 861], float32[1, 861, 8]",1,metal0,202.708,vm.builtin.call_tir_dyn,0.000567457
"float32[1024, 8], float32[1024, 1]",1,metal0,202.25,fused_tir_square30_sum30,0.000566175
"float32[512, 1, 1], float32[512, 512, 1], float32[512, 1, 1], float32[512, 512, 1]",1,metal0,200.792,fused_tir_sqrt9_divide25_multiply25,0.000562093
"float32[512, 1, 1], float32[512, 512, 1], float32[512, 1, 1], float32[512, 512, 1]",1,metal0,200.584,fused_tir_sqrt9_divide25_multiply25,0.000561511
"float32[256, 256, 1], float32[256, 1, 1]",1,metal0,199.167,fused_tir_square22_sum22,0.000557544
"float32[256, 1, 1], float32[256, 256, 7], float32[256, 1, 1], float32[256, 256, 7]",1,metal0,198.25,fused_tir_sqrt8_divide21_multiply21,0.000554977
"float32[64, 64, 7], float32[64, 1, 1]",1,metal0,197.917,fused_tir_square15_sum15,0.000554045
"float32[861, 8], float32[861, 1]",1,metal0,197.875,vm.builtin.call_tir_dyn,0.000553927
"float32[1024, 8, 1], float32[1024, 1, 1]",1,metal0,197.416,fused_tir_square32_sum32,0.000552643
"float32[1024, 8], float32[1024, 1]",1,metal0,195.459,fused_tir_square30_sum30,0.000547164
"float32[1024, 8, 1], float32[1024, 1, 1]",1,metal0,195.375,fused_tir_square32_sum32,0.000546929
"float32[64, 1, 7], float32[64, 1, 1]",1,metal0,195.292,fused_tir_square14_sum14,0.000546697
"float32[1024, 8], float32[1024, 1]",1,metal0,194.917,fused_tir_square30_sum30,0.000545647
"float32[1024, 8, 1], float32[1024, 1, 1]",1,metal0,194.791,fused_tir_square32_sum32,0.000545294
"float32[128, 1, 1], float32[128, 64, 4], float32[128, 1, 1], float32[128, 64, 4]",1,metal0,194.25,fused_tir_sqrt7_divide17_multiply17,0.00054378
"float32[1024, 1, 1], float32[1024, 8, 1], float32[1024, 1, 1], float32[1024, 8, 1]",1,metal0,193.75,fused_tir_sqrt10_divide31_multiply30,0.00054238
"float32[1024, 8], float32[1024, 1]",1,metal0,193.417,fused_tir_square30_sum30,0.000541448
"float32[1024, 8], float32[1024, 1]",1,metal0,192.959,fused_tir_square30_sum30,0.000540166
"float32[1024, 8], float32[1024, 1]",1,metal0,192.584,fused_tir_square30_sum30,0.000539116
"float32[1024, 8, 1], float32[1024, 1, 1]",1,metal0,192.375,fused_tir_square32_sum32,0.000538531
"float32[861, 8], float32[861, 1]",1,metal0,192.333,vm.builtin.call_tir_dyn,0.000538413
"float32[512, 1, 1], float32[512, 512, 1], float32[512, 1, 1], float32[512, 512, 1]",1,metal0,192.041,fused_tir_sqrt9_divide25_multiply25,0.000537596
"float32[8, 1024, 1], float32[8, 1, 1]",1,metal0,190.875,fused_tir_square28_sum28,0.000534332
"float32[1024, 8], float32[1024, 1]",1,metal0,190.542,fused_tir_square30_sum30,0.0005334
"float32[8, 1024, 1], float32[8, 1, 1]",1,metal0,190.25,fused_tir_square28_sum28,0.000532582
"float32[861, 8], float32[861, 1]",1,metal0,190.166,vm.builtin.call_tir_dyn,0.000532347
"float32[861, 8], float32[861, 1]",1,metal0,189.291,vm.builtin.call_tir_dyn,0.000529898
"float32[1024, 8], float32[1024, 1]",1,metal0,189.25,fused_tir_square30_sum30,0.000529783
"float32[861, 8], float32[861, 1]",1,metal0,188.875,vm.builtin.call_tir_dyn,0.000528733
"float32[1024, 8, 1], float32[1024, 1, 1]",1,metal0,188.542,fused_tir_square32_sum32,0.000527801
"float32[861, 8], float32[861, 1]",1,metal0,188.458,vm.builtin.call_tir_dyn,0.000527566
"float32[1024, 8, 1], float32[1024, 1, 1]",1,metal0,188.292,fused_tir_square32_sum32,0.000527101
"float32[861, 8], float32[861, 1]",1,metal0,188.042,vm.builtin.call_tir_dyn,0.000526401
"float32[861, 8], float32[861, 1]",1,metal0,187.917,vm.builtin.call_tir_dyn,0.000526051
"float32[1024, 8], float32[8, 1024]",1,metal0,187.917,transpose1,0.000526051
"float32[8, 1024, 1], float32[8, 1, 1]",1,metal0,187.792,fused_tir_square28_sum28,0.000525701
"float32[861, 8], float32[861, 1]",1,metal0,187.708,vm.builtin.call_tir_dyn,0.000525466
"float32[1024, 8], float32[1024, 1]",1,metal0,187.5,fused_tir_square30_sum30,0.000524884
"float32[861, 8], float32[861, 1]",1,metal0,187.458,vm.builtin.call_tir_dyn,0.000524766
"float32[861, 1], float32[861, 8], float32[861, 8]",1,metal0,187.25,vm.builtin.call_tir_dyn,0.000524184
"float32[1024, 8], float32[1024, 1]",1,metal0,187.25,fused_tir_square30_sum30,0.000524184
"float32[1024, 1], float32[1024, 8], float32[1024, 8]",1,metal0,187.041,fused_broadcast_to1_maximum1_tir_sqrt13_divide30,0.000523599
"float32[861, 8], float32[861, 1]",1,metal0,186.875,vm.builtin.call_tir_dyn,0.000523134
"float32[1024, 8], float32[1024, 1]",1,metal0,186.542,fused_tir_square30_sum30,0.000522202
"int32[861, 1024], int32[1], int32[861, 1]",1,metal0,186.5,vm.builtin.call_tir_dyn,0.000522084
"float32[861, 8], float32[861, 1]",1,metal0,185.792,vm.builtin.call_tir_dyn,0.000520103
"float32[1, 8, 861], float32[1, 861, 8]",1,metal0,185.583,vm.builtin.call_tir_dyn,0.000519517
